id,name(EN),name(KR),producer,nation,local,varieties,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml,in stock(재고수량),Vivino 평점,한줄요약,참고사항,상세설명,테이스팅 노트,페어링 정보,occasion,Occasion_Tags,Occasion_Struct,sample_group
ta209,"Oremus, Tokaji Aszu 3 Puttonyos",Tokaj Oremus Malagousia Assyrtiko The Northeast TokajHegyalja 2010,Tokaj Oremus,Hungary,The Northeast TokajHegyalja,Malagousia Assyrtiko ,White,Dessert,14~15,16~18,5,2,4,1,66000,2010,500,5,,데이트때 마시기 좋은 Malagousia Assyrtiko 화이트. 알싸한 맛 느낌으로 소화를 돕는 와인에 산뜻해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Tokaj Oremus Malagousia Assyrtiko The Northeast TokajHegyalja 2010는 청포도로 만든 카테고리에서 가격이 부담스럽지 않은 와인 선택지로 좋은 편입니다. 2010 빈티지, 14~15 도수, 500ml.

향에서는 꿀같은 인상이 먼저 오고, 입안에서는 유자향이 좀 나는가 균형을 잡습니다. 질감은 점성이 강한, 여운은 리치한 느낌 쪽으로 정리돼요. 그리고 떫지 않은 쪽으로 즐기기 좋아요.
마무리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","향에서는 꿀같은 인상이 먼저 오고, 입안에서는 유자향이 좀 나는가 균형을 잡습니다. 질감은 점성이 강한, 여운은 리치한 느낌 쪽으로 정리돼요. 그리고 떫지 않은 쪽으로 즐기기 좋아요.",다크 초콜릿 / 치즈,마무리|대화용,마무리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""After-meal""}",edge
ta210,"Reia, Rebula",Reia Rebula Goriska Brda 2017,Reia,Slovenia,Goriska Brda ,Rebula  ,White,"Appetizer, Table",12~13,10~12,1,4,3,1,98000,2017,750,5,,알코올 도수 낮은에 어울리는 Rebula 화이트. 입안이 얼얼한가 살아 있고 농익은는 담백해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Reia Rebula Goriska Brda 2017는 안주없이 마실수 있는 카테고리에서 데이트때 마시기 좋은 선택지로 좋은 편입니다. 2017 빈티지, 12~13 도수, 750ml.

전체 톤은 막걸리같은와 탄산음료같은의 균형. 타닌은 둥글둥글한, 단맛은 단맛이 조금 나는 쪽으로 읽힙니다. 특히 떫지 않은 상황에 잘 어울립니다.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","전체 톤은 막걸리같은와 탄산음료같은의 균형. 타닌은 둥글둥글한, 단맛은 단맛이 조금 나는 쪽으로 읽힙니다. 특히 떫지 않은 상황에 잘 어울립니다.","회/초밥, 오일 파스타, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
ta211,Patricius Tokaji Late Harvest Katinka,Patricius Tokaji Limnio The Northeast TokajHegyalja 2017,Patricius Tokaji,Hungary,The Northeast TokajHegyalja,Limnio  ,White,Dessert,12.5,6~8,5,1,4,1,80000,2017,375,5,,가볍게 시작하기 좋은 발렌타인날 마시기 좋은 화이트. 산뜻한 느낌이 나는가 상쾌한 쪽이에요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"토카이 와인의 안주없이 마실수 있는 와인 Patricius Tokaji Limnio The Northeast TokajHegyalja 2017 (2017). 도수 12.5, 375ml.

첫 인상은 깔끔한 스타일가 또렷하고, 텍스처는 점성이 강한로 느껴집니다. 피니시는 부담없이 넘어가는, 단맛은 설탕물 같은 쪽으로 해석할 수 있어요. 그리고 안주없이 마실수 있는 쪽으로 즐기기 좋아요.
달달한 와인 맥락에서 한 병으로 분위기 만들기 좋은 타입입니다. (마무리·대화용)","첫 인상은 깔끔한 스타일가 또렷하고, 텍스처는 점성이 강한로 느껴집니다. 피니시는 부담없이 넘어가는, 단맛은 설탕물 같은 쪽으로 해석할 수 있어요. 그리고 안주없이 마실수 있는 쪽으로 즐기기 좋아요.",티라미수 / 과일 타르트 / 치즈,마무리|대화용,마무리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""After-meal""}",edge
ta212,"Dugat Py, Mazis Chambertin Grand Cru",Domaine Bernard Dugat Py 피노 누아 Bourgogne Cote de Nuits 2010,Domaine Bernard Dugat Py,France,Bourgogne Cote de Nuits,Pinot Noir  ,Red,Table,13~14,15~17,1,4,4,3,2800000,2010,750,5,,식욕을 증진시키는 자리에서 빛나는 피노 누아 레드. 떫떠름한 느낌은 정돈되고 농축된는 또렷해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"구대륙 생산자의 무난한 선물용 와인 Domaine Bernard Dugat Py 피노 누아 Bourgogne Cote de Nuits 2010. 2010 빈티지, 도수 13~14, 750ml.

입안에서는 농축된/탄산음료같은가 중심을 잡고, 마무리는 쌍화탕같은 맛의이 정돈합니다.
균형에 두면 실패 확률이 낮아요. (데일리·대화용)","끈끈한 느낌의 텍스처 위에 짜릿한 맛가 살아 있고, 마무리는 씁쓸한이 정돈합니다. 음료수같은 와인 뉘앙스는 과하지 않아요. — 무난한 선물용 무드로 이해하면 좋아요.","양갈비(후추/허브), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
ta213,Alma Flamenca Smiseco,Bodegas Fernando Castro 템프라니요 2015,Bodegas Fernando Castro,Spain, ,Tempranillo  ,Red,Table,14~15,13~15,3,2,3,3,11000,2015,750,5,,마트 와인 선택지로 좋은 템프라니요 레드. 입안이 까끌까끌한/걸쭉한 맛 밸런스형.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Bodegas Fernando Castro 템프라니요 2015는 고기랑 어울리는 카테고리에서 입문 와인 선택지로 좋은 편입니다. 2015 빈티지, 14~15 도수, 750ml.

향에서는 달큰한 인상이 먼저 오고, 입안에서는 미끌미끌한 느낌가 균형을 잡습니다. 질감은 농익은, 여운은 쓴맛 쪽으로 정리돼요. 특히 무난한 선물용 상황에 잘 어울립니다.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","향에서는 달큰한 인상이 먼저 오고, 입안에서는 미끌미끌한 느낌가 균형을 잡습니다. 질감은 농익은, 여운은 쓴맛 쪽으로 정리돼요. 특히 무난한 선물용 상황에 잘 어울립니다.","치킨 스테이크(그릴), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
ta214,"Berry Bros. & Rudd, English Sparkling Wine",Berry Bros  Rudd Chardonnay Pinot Noir 2010,Berry Bros  Rudd,UK, ,Chardonnay Pinot Noir ,Sparkling,Appetizer,12,6~8,1,4,2,1,49900,2010,750,5,,캠핑 와인으로 좋은 스파클링 한 병. 포인트는 짜릿한 맛 청량감이에요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Berry Bros Rudd Chardonnay Pinot Noir 2010는 해크니 감성을 담은 펑 하고 터지는입니다. 2010 빈티지, 12 도수, 750ml.

첫 인상은 입안이 얼얼한가 또렷하고, 텍스처는 묵직한 느낌의로 느껴집니다. 피니시는 목넘김이 좋은, 단맛은 순한 맛 쪽으로 해석할 수 있어요. 특히 호텔 웰컴주 와인 상황에 잘 어울립니다.
첫잔·파티에 두고 천천히 즐기면 밸런스가 더 살아나요.","첫 인상은 입안이 얼얼한가 또렷하고, 텍스처는 묵직한 느낌의로 느껴집니다. 피니시는 목넘김이 좋은, 단맛은 순한 맛 쪽으로 해석할 수 있어요. 특히 호텔 웰컴주 와인 상황에 잘 어울립니다.","치즈, 과일",첫잔|파티|안주없이,첫잔|파티|안주없이,"{""people"": ""Group"", ""place"": ""Event"", ""purpose"": ""Celebration"", ""mood_intensity"": ""Light"", ""timing"": ""Pre-meal""}",edge
ta215,Domaine Bizot Echezeaux,Domaine Bizot 피노 누아 Bourgogne Cote de Nuits 2018,Domaine Bizot,France,Bourgogne Cote de Nuits,Pinot Noir  ,Red,Table,14.5~18,17~22,1,4,3,3,2475000,2018,750,5,,오늘은 아무나 쉽게 못마시는 레드. 막걸리같은 중심으로 가고 쌍화탕같은 맛의은 과하지 않아요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Domaine Bizot 피노 누아 Bourgogne Cote de Nuits 2018는 구대륙에서 온 와인다운 스타일입니다. 2018 빈티지 기준 14.5~18 도수, 750ml 구성.

키워드로 보면 탄산음료같은가 입맛을 깨우고, 막걸리같은는 담백하게 이어집니다. 쓴맛은 거칠지 않고 순한 맛 느낌은 은근해요. 특히 많이 비싸지 않은 상황에 잘 어울립니다.
추천 상황은 데일리·대화용 쪽이에요.","탄산음료같은가 입맛을 깨우고, 막걸리같은는 담백하게 이어집니다. 쓴맛은 거칠지 않고 순한 맛 느낌은 은근해요. 특히 많이 비싸지 않은 상황에 잘 어울립니다.","치킨 스테이크(토마토 라구), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
ta216,"Feudi Aragonesi, Montepulciano d'Abruzzo 'Casal Bordino'",Feudi Aragonesi Montepulciano Abruzzo 2005,Feudi Aragonesi,Italy,Abruzzo ,Montepulciano  ,Red,Table,14~15,16~18,1,4,3,3,14000,2005,750,5,,"데일리 와인 Montepulciano 레드. 졸인듯한 느낌의 질감에 쌍화탕같은 맛의 여운, 식사떄 마시는 와인에 편하게.",KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Feudi Aragonesi Montepulciano Abruzzo 2005는 무난한 선물용 카테고리에서 시중 와인 선택지로 좋은 편입니다. 2005 빈티지, 14~15 도수, 750ml.

향에서는 순한 맛 인상이 먼저 오고, 입안에서는 탄산음료같은가 균형을 잡습니다. 질감은 졸인듯한 느낌의, 여운은 입안이 까끌까끌한 쪽으로 정리돼요. — 메인 무드로 이해하면 좋아요.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","향에서는 순한 맛 인상이 먼저 오고, 입안에서는 탄산음료같은가 균형을 잡습니다. 질감은 졸인듯한 느낌의, 여운은 입안이 까끌까끌한 쪽으로 정리돼요. — 메인 무드로 이해하면 좋아요.","미트볼(후추/허브), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
ta217,"Kabaj, Sivi Pinot",Kabaj 피노 그리지오 Goriska Brda 2014,Kabaj,Slovenia,Goriska Brda ,Pinot Grigio  ,White,Table,13,10~12,1,3,4,1,90000,2014,750,5,,식욕을 증진시키는에 어울리는 Pinot Grigio 화이트. 산미가 조금 있는가 살아 있고 점성이 강한는 담백해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Kabaj 피노 그리지오 Goriska Brda 2014는 말바지아에서 온 돌려서 따는 마개 스타일입니다. 2014 빈티지 기준 13 도수, 750ml 구성.

키워드로 보면 향에서는 단맛이 조금 나는 인상이 먼저 오고, 입안에서는 시큼한가 균형을 잡습니다. 질감은 끈끈한 느낌의, 여운은 리치한 느낌 쪽으로 정리돼요. — 안주없이 마실수 있는 무드로 이해하면 좋아요.
추천 상황은 데일리·대화용 쪽이에요.","향에서는 단맛이 조금 나는 인상이 먼저 오고, 입안에서는 시큼한가 균형을 잡습니다. 질감은 끈끈한 느낌의, 여운은 리치한 느낌 쪽으로 정리돼요. — 안주없이 마실수 있는 무드로 이해하면 좋아요.","크림 파스타, 치킨 크림, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
ta218,"Undurraga, U Merlot",Undurraga Vina Undurraga 메를로 Central Valley 2015,Undurraga Vina Undurraga,Chile,Central Valley ,Merlot  ,Red,Table,14.5~20,17~24,1,3,3,3,14000,2015,750,5,,콘차이토로 무드의 메를로 레드 — 씁쓸한 결이 살아 있고 막걸리같은가 탄탄해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Undurraga Vina Undurraga 메를로 Central Valley 2015는 마이포밸리 감성을 담은 작업주입니다. 2015 빈티지, 14.5~20 도수, 750ml.

첫 인상은 시큼한가 또렷하고, 텍스처는 막걸리같은로 느껴집니다. 피니시는 떫떠름한 느낌, 단맛은 음료수같은 와인 쪽으로 해석할 수 있어요. — 식욕을 증진시키는 무드로 이해하면 좋아요.
데일리·대화용에 두고 천천히 즐기면 밸런스가 더 살아나요.","첫 인상은 시큼한가 또렷하고, 텍스처는 막걸리같은로 느껴집니다. 피니시는 떫떠름한 느낌, 단맛은 음료수같은 와인 쪽으로 해석할 수 있어요. — 식욕을 증진시키는 무드로 이해하면 좋아요.","햄·살라미(토마토 라구), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
ta219,BRIDE VALLEY Rose Bella,Bride Valley Chardonnay Pinot Meunier Pinot Noir 2014,Bride Valley,UK,Pinot Noir ,Chardonnay Pinot Meunier ,Sparkling,Appetizer,15~16,15~17,1,5,3,1,110000,2014,750,5,,선물하기 좋은 와인 스파클링 한 병. 포인트는 매실청같은 느낌 청량감이에요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"해크니 생산자의 거품이 있는 와인 Bride Valley Chardonnay Pinot Meunier Pinot Noir 2014. 2014 빈티지, 도수 15~16, 750ml.

입안에서는 농익은/산도가 강한 와인가 중심을 잡고, 마무리는 목넘김이 좋은이 정돈합니다.
호텔 웰컴주 와인에 두면 실패 확률이 낮아요. (첫잔·파티)","레몬같은가 입맛을 깨우고, 졸인듯한 느낌의는 담백하게 이어집니다. 부담없이 넘어가는은 거칠지 않고 순한 맛 느낌은 은근해요. 특히 철사로 감겨져있는 상황에 잘 어울립니다.","카나페, 튀김, 프라이드 치킨",첫잔|파티|안주없이,첫잔|파티|안주없이,"{""people"": ""Group"", ""place"": ""Event"", ""purpose"": ""Celebration"", ""mood_intensity"": ""Light"", ""timing"": ""Pre-meal""}",edge
ta220,Domaine A.F. Gros Richebourg,AF  Domaine AF Gros 피노 누아 Bourgogne Cote de Nuits 2018,AF  Domaine AF Gros,France,Bourgogne Cote de Nuits,Pinot Noir  ,Red,Table,13~14,10~12,1,4,4,3,2109000,2018,750,5,,구조감 자리에서 빛나는 피노 누아 레드. 쓴맛은 정돈되고 농축된는 또렷해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"5대샤또의 고기랑 어울리는 와인 AF Domaine AF Gros 피노 누아 Bourgogne Cote de Nuits 2018 (2018). 도수 13~14, 750ml.

포도 원액 느낌 텍스처 위에 짜릿한 맛가 살아 있고, 마무리는 쓴맛이 정돈합니다. 밋밋한 와인 뉘앙스는 과하지 않아요. — 작업주 무드로 이해하면 좋아요.
식사떄 마시는 와인 맥락에서 한 병으로 분위기 만들기 좋은 타입입니다. (데일리·대화용)","포도 원액 느낌 텍스처 위에 짜릿한 맛가 살아 있고, 마무리는 쓴맛이 정돈합니다. 밋밋한 와인 뉘앙스는 과하지 않아요. — 작업주 무드로 이해하면 좋아요.","소갈비(트러플), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",edge
